"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"ind_nfi_83.txt","ind","ind_nfi_83",4.26980403025896,2.83111094059885,5.31952129837964,"3.99391737268892",0.306818181818182,0.796296296296296,0
"ind_nfi_830.txt","ind","ind_nfi_830",4.29359041010515,3.05175662933966,6.18106440166216,"4.58737465127749",0.333333333333333,0.847826086956522,0
"ind_nfi_831.txt","ind","ind_nfi_831",4.02615438768598,2.87927237312341,6.28875843973146,"4.65764243827961",0.282352941176471,0.83,0
"ind_nfi_832.txt","ind","ind_nfi_832",4.42754895603889,2.96225613521885,5.79176244247635,"4.40468887744864",0.32183908045977,0.75,0.0677966101694915
"ind_nfi_833.txt","ind","ind_nfi_833",4.58185345975871,3.23017748401227,6.42875843973146,"4.82541834912683",0.36046511627907,0.9,0.0363636363636364
"ind_nfi_834.txt","ind","ind_nfi_834",4.12180061085966,2.79680899438395,6.34875843973145,"4.7650780695965",0.290697674418605,0.87,0
"ind_nfi_835.txt","ind","ind_nfi_835",4.27632782388213,2.92014149192866,5.91178732781923,"4.17669751210887",0.306818181818182,0.80952380952381,0.0819672131147541
"ind_nfi_836.txt","ind","ind_nfi_836",4.73716482186211,3.27640147211213,6.26411450526435,"4.76503496038347",0.380952380952381,0.85,0.0384615384615385
"ind_nfi_837.txt","ind","ind_nfi_837",4.60782994852466,2.90925700712266,5.73121315573911,"4.57684020614335",0.388235294117647,0.790697674418605,0.0576923076923077
"ind_nfi_838.txt","ind","ind_nfi_838",4.54870189442604,3.0822612752672,5.51471801682134,"4.05862182978298",0.359550561797753,0.742857142857143,0.0701754385964912
"ind_nfi_839.txt","ind","ind_nfi_839",4.0551460112199,2.63611357464361,6.11759519522564,"4.73098697614133",0.280898876404494,0.853932584269663,0
"ind_nfi_84.txt","ind","ind_nfi_84",4.62721997843936,3.04762607787048,5.47244621666183,"4.03033894277505",0.336734693877551,0.857142857142857,0.0923076923076923
"ind_nfi_840.txt","ind","ind_nfi_840",4.13535204438394,2.65424150600806,6.17124494048632,"4.72313690096671",0.247191011235955,0.82,0.0447761194029851
"ind_nfi_841.txt","ind","ind_nfi_841",4.16145261987149,2.83562610342432,5.99856293964492,"4.55645039957485",0.277777777777778,0.77,0.0153846153846154
"ind_nfi_842.txt","ind","ind_nfi_842",4.34646832133577,2.95233078460856,5.82349823650688,"4.37319589562904",0.3,0.982758620689655,0.0142857142857143
"ind_nfi_843.txt","ind","ind_nfi_843",3.75284626209475,2.46097718626373,5.92104064196915,"4.36103321888887",0.235294117647059,0.788235294117647,0.0615384615384615
"ind_nfi_844.txt","ind","ind_nfi_844",4.86025786682725,3.57256679099682,6.41630731475309,"4.93235170791206",0.448717948717949,0.89,0.0465116279069767
"ind_nfi_845.txt","ind","ind_nfi_845",4.06439584983518,2.94438426205125,5.82577409439662,"4.34158282977443",0.325842696629214,0.869565217391304,0.0833333333333333
"ind_nfi_846.txt","ind","ind_nfi_846",4.76211805550694,3.24729069288745,6.01548535716255,"4.54736175524438",0.390804597701149,0.906666666666667,0
"ind_nfi_847.txt","ind","ind_nfi_847",4.3282161978742,2.96221464250659,5.34964891257875,"3.95875649632198",0.307692307692308,0.91304347826087,0
"ind_nfi_848.txt","ind","ind_nfi_848",4.44157644399763,3.05208143247482,6.31630731475309,"4.64134775794868",0.352941176470588,0.85,0.0363636363636364
"ind_nfi_849.txt","ind","ind_nfi_849",4.36717153253843,2.83203228736324,5.46835926685225,"3.92078362999416",0.314606741573034,0.728571428571429,0.0163934426229508
"ind_nfi_85.txt","ind","ind_nfi_85",4.1462817800339,2.84157773772624,6.35630731475309,"4.76005493585226",0.28735632183908,0.87,0
"ind_nfi_850.txt","ind","ind_nfi_850",4.45360938081607,3.05036512549202,6.08542019046703,"4.59064858863004",0.344444444444444,0.933333333333333,0.0169491525423729
"ind_nfi_851.txt","ind","ind_nfi_851",4.37337604199065,3.0443326523624,5.78354993640609,"4.43966877198266",0.35632183908046,0.845070422535211,0.0357142857142857
"ind_nfi_852.txt","ind","ind_nfi_852",4.42446268588325,2.92451952176759,6.22565075611209,"4.63266148390086",0.337209302325581,0.916666666666667,0.0350877192982456
"ind_nfi_853.txt","ind","ind_nfi_853",4.09987102860854,2.87467660294824,6.16511315996545,"4.74017390636963",0.298850574712644,0.81,0.0327868852459016
